title,price,shipping,condition,item_url
Panasonic Toughbook CF20 MK2 Rugged Laptop Win 11 Pro Keyboard & Tab 50 Hour Use,858007.07,433143.62,Serial Port✔800 Nits✔1 Year Warranty✔Diagnostics✔4G✔,https://www.ebay.com/itm/167485703584?_skw=laptop&itmmeta=01M146PCP8AFN9BADN99NJMS61&hash=item26feed05a0:g:XowAAeSws11qBvE2&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xDvmlpsluqs4aL9%2Bb1%2FtMwtYCcoa5ZSPmHxGH796PDaMlhi%2BxRu%2FfGmj6njAQU6BRlu5dU0mf%2B95qmg0TWvVzDbKkZuPC7AnlCaB2%2FVuacvqCMrt2LmYyzm7U6HNGDant7qvkPQe%2F2lSkXDBz7no69ZbFc9%2FH7kjbo371ArBBxq%2BhRIBF6Rfuy3c9NGjj%2BdTh3%2BxK7cxPD6HwtQJ%2BJ%2BRfkY8fOjYgSZWjad0hypiTmM%2FQ%3D%3D%7Ctkp%3ABk9SR7LL2YaJaA
"Dell Latitude 5420 i5-1185G7 16GB RAM 512GB NVMe SSD 14"" FHD Win 11 Pro",1029659.96,448717.23,New (Other),https://www.ebay.com/itm/318210755465?_skw=laptop&itmmeta=01M146PCP8MNQ9KKARR6KN0CJQ&hash=item4a16d6cb89:g:u80AAeSw7aZp71Wb&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBu78zePSjSUbLh901JgbDHC8rBndftQDNWlOiVaT6Ov2pr0goYeHcRRsa28S5HJBs%2B82er03ztuJpfxSAOw1vnfa%2BIUquj%2Bylfhqv4Zku4f04agNVvQ%2Fj3RbFA%2BqRqbALYbmfqLjbzQBtIcNnCBOwwlZxT0etdW6wZlKHztUh%2FE0cW2myXtgah7GucH9qKiz7Gd9ZPMq2FuEtuzIGaFuGiJHCA9a6EtDGuckxHSVLzUoS%2BU71E5qfIPcWqTksF4ABpkJYwHQqGCQclthtyvMBu%7Ctkp%3ABk9SR7LL2YaJaA
PANASONIC TOUGHPAD CF33 i5-7th Gen TOUCH 16Gb 256GB GPS 4G LTE DUAL BATTERY RJ45,1069645.09,214512.49,New (Other),https://www.ebay.com/itm/127990861037?_skw=laptop&itmmeta=01M146PCP8D9G4A3GJSBT6TCKA&hash=item1dccd98ced:g:DIcAAeSwN-lqYmJ4&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCo0aA29ivXkgeOZLA8AtcNYzad8SbDncBVRGcPKM8Y%2FvZmXznQDJyXo4Aj4WaNtzeco9GUpQ5%2F%2ByzQeqjk0c0KLpnJOtjUr50Fgq850XrPHbkEsQSxnPrApdg6s3B3gBEiiIZ53PsGNekXMLtnyXFiWP3Q1hMaU7cPQ%2Bl3sVD18B%2BF5uOKWxP6fwHHFn7Ds2OatStmYmKli0sAe6wUORHmVs7LrMTi0N7xYDYKmhr7rCi3kiNThBDmJDV3D5k1dnDF%2B6ux5LFJspc4Lopg8HM%2B%7Ctkp%3ABk9SR7LL2YaJaA
"Microsoft Surface Laptop Go 12.4"" i5 10th Gen 16GB RAM 256GB SSD Win11, Platinum",772202.07,408174.37,Pre-Owned,https://www.ebay.com/itm/366485601344?_skw=laptop&itmmeta=01M146PCP87KG4HPSHJ3KD8DBH&hash=item55543e7c40:g:HUoAAeSwPQVqMpXs&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCJOXGF9HLZngF3oC4J742eyfuMbe2w1AVfc8u7Udi4SP%2B4MWxZf56Vr9sJhPXESRyYQdzLFZ2Cfsl8Hv7jhkwZRIxy017j0uQ8QQfli943eqe7fwkKr1IE85QsBTPQTHvQU6EGjp64wiZwTn7mcUTH%2Fbpirm4GnvNTxuFlsmsvaUti3d8135lyXpvDeFG%2FL0fyV6suGjClw4%2FudcSMEAObaNKhH675K5vrlLehhE2ENQ%3D%3D%7Ctkp%3ABk9SR7LL2YaJaA
"Lenovo Ideapad Slim 3 15IRU9 15.6in Core 5-120U, 8GB, 256GB SSD",1043761.95,291792.54,Pre-Owned,https://www.ebay.com/itm/227494069771?_skw=laptop&itmmeta=01M146PCP85C3J1Q2234K3543P&hash=item34f7b4060b:g:GXkAAeSw3EVqkIiP&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBFmQswmWvMrm3vhwqx1TlIM1GVDO9uI21uhmtcgPkqJStG3SFAjQMM3tNzSbLZkbZ2IbYTaWDhAk8QDTPV515ChK6vTmELWM1s8FOcLsxYGeUBHo1w%2BvHctSu6CuXDQUi14j3gn1lHL7U0P6DxvU5ZcWTatkjVg%2FIb1b2mezG4oDZvrOODdpuIFK4Dem5cEdEYYudF3P87cXfMNj0xqfF%2FH8P9U%2F5XLLP06EOJ%2BzCGjfaJrA7U0q5aMF4kBN7PMa9WV3zJaMtc3fMECilgmfH8%7Ctkp%3ABk9SR7LL2YaJaA
"Lenovo V15 G4 83A1002WUK Intel Core i7 13th Gen 16GB RAM 512GB SSD 15.6"" Win 11",1287032.05,497797.69,Pre-Owned,https://www.ebay.com/itm/157634446463?_skw=laptop&epid=8064280409&itmmeta=01M146PCP8FXF6SAF8A9PQRB4J&hash=item24b3bec47f:g:-ToAAeSwYzpo6ox5&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCJUMTASh5vP%2BXd6CbIyRxmYNpFC85IRUQ7B6QXHAayht9%2BoDSa1a1N7ca4tJkTMn6Oe6QkX7rk3WcB9N9bFfnPKerfd1%2BndHzBTgbMrCS%2BT9rRuUtf%2BiUKTs5yL3vHEdwnSzyWIevwFzrfxUxvaJM4KI8y1g%2BKzTP1INnSAhm4z%2Fo4NeHYTlHoGM1PFbvZcr7i3kUSNeC3Pw8xSayR%2F%2BNJDWCT72CPndEGScZk9GMgJg%3D%3D%7Ctkp%3ABk9SR7LL2YaJaA
"Lenovo ThinkPad T14s Gen 6 // Ultra 5 225U, 16GB RAM, 512GB SSD",3600706.36,312625.17,Brand New,https://www.ebay.com/itm/278319781837?_skw=laptop&itmmeta=01M146PCP81SCYYJV5F345BNDJ&hash=item40cd26d7cd:g:LhAAAeSwZERqkXbw&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDuCNAqsAG%2B3KgDuELyLcMBuWVg2mKSji9XbWSxzjNlYxXCkzj7F2dyXVhZMWOtBqB6zv1AkhxRFHVd%2BjwmN%2Bj7uOfbfSoNVJ0eiPVbDjE3eqYvEJ6CBjuDMOEFB3SXiJckDVPANpFuRlVguY6pBNvDTmqWU8g81rNAG3h5b7KsmnDHCsSj9yeNyFdzw%2B5s7HnwMmWidpKUbqFTzkqSpZzGg38A4Md1egSHkbxOhp9m4nsYpllwv%2BlTs1xbPE1zwlw7Cyp1psqdPLP7f3xoK1sD%7Ctkp%3ABk9SR7LL2YaJaA
"Fujitsu LIFEBOOK E556 i5-6300U 16GB RAM 240GB SSD Win 11 Pro 15.6"" Laptop",327336.94,183860.38,Pre-Owned,https://www.ebay.com/itm/318692341759?_skw=laptop&itmmeta=01M146PCP9YQ1JZ0FMWS9F9YET&hash=item4a338b37ff:g:rG8AAeSw6fRqdcvt&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCcY1hC6P30Izmwz%2FOPhI6tEelBhWdjkBOlzhpFGcgkeG4txTovoxYE7AmhHmvtuYA2DnhMaDpNqCZ5hto%2FaFOG%2F6%2FoUQkQBi7hh5El6Q26J%2FwtKJZTlkbLGTX3028YgvNU5pmssmn7mlq43Mzwqj8aN4Rk4%2BegLWjmxhXy7pITHf3zx9j3nvG1DI1yOHkjZrWby9HmMClfPL%2FznVSOVqIjdXky8ERTIXKxR6f%2FzalBz2KlcMKipx8WqF1tGPHcx8znuFos8nFW4By15O5lxb48%7Ctkp%3ABk9SR7TL2YaJaA
"15.6"" Windows 11 Laptop 6GB RAM 256GB SSD FHD Intel N4020 Fusion5 S15 N2 UK",600592.08,401867.7,Pre-Owned,https://www.ebay.com/itm/287237011076?_skw=laptop&itmmeta=01M146PCP98YZYQBQG1EQ65VC5&hash=item42e0a8f684:g:0osAAeSwlcJqV5q-&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBLFTMttF%2BhSzXTFm24FSuLPzFHi1vIfIuhSOeQhUucfBDPJ7eRSCNqhY--uJlw%2Ba8e5fhLoUyWiGbrQVYI1NJSobMoo3JyrO9DrtZ1pX8ww3jLdb9m5OtcbrvPrHfV8nznAInjte1Z%2F4uc5XgSPDm0ClVrny9VqXjHbZiBpr37lwxjnU8NShMExSzoSU0hUyg0szNkaWVsX4a%2B%2BIG3Euw6zNfbdpaUBCvYfun4XV21xxdAsMFpmqJ%2Br5QmK5Xuj4d1IWemuutnUaM19zv3rm89%7Ctkp%3ABk9SR7TL2YaJaA
"Dell Latitude 5410 Laptop, 14"" Core i5 8th Gen, 8GB RAM, 256GB SSD, Windows 11",643494.57,422932.83,Pre-Owned,https://www.ebay.com/itm/306269730122?_skw=laptop&itmmeta=01M146PCP90FDG3PV9ZWDDAY7P&hash=item474f19354a:g:q7oAAOSwSK1m7WxA&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xA5h7NjNLiqwd3a375vLAb6lz0I17Wz3gprHNzfiA8D0GRwxlol1Na0%2FrxVqQ1feJL1X7qukt4BfY4tCGla9fgKiCPAINwSzPJJhE2Zty4rqOq6V1f%2F%2BkJ6nUHmnmF0txKDfKmUTN1GSZv2KCUCAlHqqSCG4bu8eQNOEUTujXO1MRYwZJER8xlrwCNou1lC9txi4P%2FFFROtQqBOiS4oAI1H8TqdXkL89B4B9fsVSikSYCepuoeT%2Fth2VGJMCFh08lS3iE3p87SjfC51OMe252eu%7Ctkp%3ABk9SR7TL2YaJaA
Dell Laptop Latitude 7330 Intel i5-1245U 16GB Ram 256GB SSD Windows 11 USB-C (B),986714.56,444813.1,Refurbished,https://www.ebay.com/itm/287359820090?_skw=laptop&itmmeta=01M146PCP96DHKFS0GMTX160C7&hash=item42e7fae13a:g:Zj0AAeSwICVqEJkg&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDmYdqBCJC3tietEM2PyNhIYXdK5sCxImr7CtklqOBTwRXKcvlppl5TmnAGLobkfdk7EabX6d7kN%2FNe1jwoSyKO0CzRqeudGC6vLqSzzSZrnWpix1QHUTkf%2FDG5%2FT3Ysyl6b%2B05VsVYpBsIhzg%2BdLInZcjGoZXvuAOpdH7%2Bxlsv4ya%2FEGAxwPbMrCNYtbRSd8zYvhHbVyD3X0tUPjd8xBuppdEQIrpzoDrRf57zW35u%2FckH3LsiZ77ivQ9nh45%2BB7xI86T3Z4qCwmep15fB959Y%7Ctkp%3ABk9SR7TL2YaJaA
Lenovo ThinkBook 16+ 2026 Laptop AMD Ryzen AI 9 HX 470 /Ai 7 H 450 16-inch 165Hz,5334011.8,299840.9,Brand New,https://www.ebay.com/itm/306790325798?_skw=laptop&itmmeta=01M146PCP9QZVR6F31V1EJR9H1&hash=item476e20de26:g:qnsAAeSwR7pqgrze&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBvdGX3hO6b%2BP2SV6RBW5vYhvjJxMQSbjYoe3ER0bCVIqKxhvcB%2BmWSCwtQ3EMxUu1gSJb6exz0RwsnjBXAXPk4L7L%2FBUO9DJyntK9Qkk6cZACing%2BDcLo9j0VPKLzY3UviDcNAssP7se%2B4YWWhOMrUzeejSo8%2FxM8NaPPTZvsRswQHNOXNRKyQ37mSCkgxMhIvYt9NhFqOUSlXHQL18uinOnWeQaAf9FmVtrJzxXIJ46r2lcHYCFOcww46mL3Ub%2BtKokW2kPLNTxnlgjmu1c0c%7Ctkp%3ABk9SR7TL2YaJaA
"Microsoft Surface Laptop 4 13.5"" i7-1185G7 16GB 256GB SSD Windows 11 Pro",1286645.93,454895.19,Refurbished,https://www.ebay.com/itm/306753953808?_skw=laptop&itmmeta=01M146PCP9N6C16RPR2RTT3X3E&hash=item476bf5e010:g:DIMAAeSwmhtphd31&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBZ%2F7%2FozEzpwNRkuNU%2B9Tq2KfFCVbKcJ5R2lu99JGvszwdybot70n1yPv9KYaxYr2e0iPuX3XfBz7NBZsFvKPwp8YiQMYycFCD1mGzEgO9lSUkGSKeMVtCeTk0tfREp1iK%2F0HpmIBTOfgVXaELoxu%2FRa3nwZ8w3ZhoqUgeZ6Hj5%2FAd70e9SKKhCdlo92jE%2BcuoKg7Y5Lt1HeO0aqFiiPPHBUrvYTvMhmquFxxRiwfvfxKzHMvaEhgYZjgi5nqzXsVkmhNgMy%2BJK5CWmU%2FbVWnyv%7Ctkp%3ABk9SR7TL2YaJaA
"Dell Latitude 5400 Laptop, 14"" Core i5 8th Gen, 8GB RAM, 256GB SSD, Windows 11",643494.57,422932.83,Pre-Owned,https://www.ebay.com/itm/365472262557?_skw=laptop&itmmeta=01M146PCP9D6CPC74MGWQKR6WY&hash=item5517d8299d:g:GOIAAOSwTrtn3Dih&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xA%2F2PshFErMmMZPasUSAscY%2BRBei7uuYumIJYFWm5AEEIbQRh8QMGfeO3WOJNrdCjzfiFFGERxlz2z43C3jswUPrKtqUPlVIVi1kGknEgun4p0YEBCm5DyGMMxqc9hR2HwU8e%2FAUIqv7sBlPQZ%2FcVo3O8U9J6VbkY%2BZeR6RPW%2F5K9zAkHG6JxqcchAlZIi2YOjatqwWjh1sI0AeoHXDaWc5vGEEHl83X0VklBOhRt6JbQ%3D%3D%7Ctkp%3ABk9SR7TL2YaJaA
CHUWI FreeBook 13.5'' Touchscreen Laptop – Intel N5100 360° Win 11 PC 12G 512G,751148.8,0.0,Brand New,https://www.ebay.com/itm/167715249375?_skw=laptop&itmmeta=01M146PCP94GPSGST5QGTY06V7&hash=item270c9b9cdf:g:TpwAAeSwit1onTZH&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCR%2BZ5mPQiwL4x38Ay8vN82zlRVjzmN2%2BhffmQzVz6fmrA8miWv11zXCwWlpHhN%2B6%2BC6uwtqM1vpHdb4kVG0f5ysJTME%2BIvgeUO3NNF%2BoMerNn23asSrtCH7yvIL%2BkJBITBY%2BAw6jYRpZ%2BBAsNpcrKWS8foQZQ0N%2BWzK1XAtoEefCXycZ%2FtC7PJ7kytqsNpZ49Zk%2Fvn6%2FOuWCl7p04LthgBn1be%2B6zLhMkIIUO%2FeLBYQpvwA0FByk6C6krO0fM23dxnFSvDuRmsiy77AT4RNaMa%7Ctkp%3ABFBMtMvZholo
Toshiba NB255 Intel Atom Windows 7 Black *READ DESCRIPTION * USED,94655.04,2751908.22,Pre-Owned,https://www.ebay.com/itm/168642940133?_skw=laptop&itmmeta=01M146PCP9ZPMF58JEYFTXXAVQ&hash=item2743e70ce5:g:J8AAAeSwgvZqak~z&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBRbuF8%2BeTX%2BwuSUO0YYxYp1%2BtkUqtCQYg2wj4cwbx5uzwlwd4VF8lFP1tCp75nFhqPQNAH14%2FQSWn5h6OMUVEc%2FDYrNXGU3Zw4yw%2B1owD5vh2gkehzMCmD7PEd6OmFvOmHshMOhWfr0FKkzdZM4%2Bvmo8IMm8IpU3MLJ7YI6CHGu2GVSEO5FlNyUP3i2fyD6rUrTIUJVBN2r0m2P8FuVittKz7CXrOJV1tdMZ5aUMSFXFtp6svTHGhu1nxkhpW8T5w658l7noevFdf4AR2%2BUMWn%7Ctkp%3ABFBMtMvZholo
Toshiba NB255 Intel Atom Windows 7 Black *READ DESCRIPTION * USED,94655.04,2751908.22,Pre-Owned,https://www.ebay.com/itm/168642940133?_skw=laptop&itmmeta=01M146PSD565NW3SJJ32RK2EEG&hash=item2743e70ce5:g:J8AAAeSwgvZqak~z&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBRbuF8%2BeTX%2BwuSUO0YYxYp1%2BtkUqtCQYg2wj4cwbx5uzwlwd4VF8lFP1tCp75nFhqPQNAH14%2FQSWn5h6OMUVEc%2FDYrNXGU3Zw4yw%2B1owD5vh2gkehzMCmD7PEd6OmFvOn8tssVz26zhdeUEBc76iJdUCWUuMLou2zrh6XB6tt%2B1RqLB188mDeph917kfvhxITYspJrme7kaws4YrmnweLpAlQJODNqUUbp4uvW86FzxHFZ0NiZM%2BLUKSNIgYirnblNaXlGs19a6qqrc3CgpHrr%7Ctkp%3ABFBMlpfbholo
DELL Chromebook 3110 and 3110 2-in-1 RMA Shim LITE  USB P/N H3PG1,41030.86,83324.21,Open Box,https://www.ebay.com/itm/167426523779?_skw=laptop&itmmeta=01M146PSD6EY5H0B7FZMC8GKT9&hash=item26fb660283:g:IWYAAOSw5tJn7vlA&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xA19a47xfNjoEtoZOj%2FTluE87Emc3gmGjIfDq8LTmBt3alnW2cxp7raKu5nnA43ZFqCXrKRKBHNTTHaaPCHe0K1cg6IsL9VEOwPrri1hZC%2FoF4HqdgY4iUANHIv3Ij57F0eOS4zMZOVT5RPHwym1ycV6ZQW%2FsLDVWag3S66sAvIx%2Bnfrh6r4I0lOPKeqxoyrezDUVxssY7Gm2mLZZPknen08dgxFEmBKAULrDIo7IHxU189pAj5EzU1zoi%2BtrW%2FiQu1hDtSgO%2FOfx0pvanNgfwz%7Ctkp%3ABFBMlpfbholo
Razer Blade 17.3″ QHD 240Hz Gaming Laptop 64GB DDR5 RTX 3080 Ti 16GB 2TB SSD i7,7177587.99,1097832.03,Pre-Owned,https://www.ebay.com/itm/298623434677?_skw=laptop&itmmeta=01M146PSD6WMVAHFEQ58751AZE&hash=item458757ffb5:g:UmQAAeSwW8NqhJq-&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xARHdbeKG%2F6Rpu190cy8yPdSJ7m0F9OcaJhQ0GFcBef0EzkVbWUM2Df%2FhZg2stvCnz%2FrJU3gSYWqISeYYxvs6d4cdmA3%2FeGCMPc91eEJHkyFqsRdMr4fhmkf2Ur2pxc4mhnNApXJzpyRSuWB86jBJzMo7JmJ5jigwWmpOTl9%2FdWm3iiC12ShRoiWyhaX%2F0fzZDkx0X%2B5MgXr5glP%2Fw2M4pkKwWsjit6KQWzpyg8fiiwHkqygT5KYLoXaR7r2VwIshj14UD%2BNUcJ%2FvIDr18ut1x1%7Ctkp%3ABFBMlpfbholo
"Dell Inspiron 5502 CPU i7 32GB RAM, 512GB SSD NVMe",1215144.7,2209038.38,Pre-Owned,https://www.ebay.com/itm/306303023116?_skw=laptop&itmmeta=01M146PSD6RJ8TS2KK81Y2H8T7&hash=item475115380c:g:0U4AAOSwoHloJP5u&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAQdaqVPZugIoJKuPk1WLxyXaV2%2FKWshqRAEjId%2BcS0xh7BBnY9M%2BOkYtwkFTBXK8k08AYnUW4xEYrxjdALIM2BMLYXUbFIyR91WMLC3jiUuwKgyYXM%2BCXXuYwyn7fUNSUeQhH2iOShfA3Tzp7QT5X2XlhIAt81hYHvtcvDShY1trTpcz1vQEg51GA9yGFBLtqc1nrf0ASRVSsdod0PTCXZNMBZAnTpsVu82jgHbGT64ndQxwdakE9kmrTDBrvPh9MfpksZbvCyQ5bdzNZKYPKo%7Ctkp%3ABFBMlpfbholo
"14"" Laptop Windows 11 128GB 4GB RAM Intel Celeron N4020 HDMI USB-C WiFi",343177.09,395646.84,Pre-Owned,https://www.ebay.com/itm/168630525363?_skw=laptop&itmmeta=01M146PSD6T5G2PKSEZ6ZABB3Y&hash=item2743299db3:g:ueoAAeSw2rlp8Hpl&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xA70zxWQTn%2BZUvtw3OwcL967e%2BBSf4rsT%2F1Vp2xFy34X8JItgmZ7CfECHfAuLlcuCtzyPOE7zcp%2FxJOGWsxf%2Fc0ik0raQR8O4PGpiY%2F5SZJ7yoMFjgGvXTPzG0ta7gtfCyPV1MUyMV4UX1pmiaYcEJ7t9iZGd1iP%2F7Oa%2BN3qLz9ocdEC12--phVK%2BGeMyoZ%2FIvvgnPKxzkWdkwqTqiKTke9S%2FHzFDCqSv%2BfwPJbNf%2BB4EYdwPdFFDSTJPEOUzF9HT02HS9aQ74b%2FVyBKxRMXjbf%7Ctkp%3ABk9SR5aX24aJaA
"Lenovo V14 G4 ABP AMD Ryzen 5 7430U 16GB RAM 512GB SSD Radeon GPU, New, Warranty",1372837.05,479907.35,Brand New,https://www.ebay.com/itm/406995658198?_skw=laptop&itmmeta=01M146PSD6TG2BRB25Z9WJXHG4&hash=item5ec2d4e5d6:g:GZAAAeSwfyZqLBHQ&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCq9g1%2B2fpVV8ocD8jX%2FwScV6%2BUus1%2BMjfDelguTGFvmfMnBECcBkKJjkbAVV%2BZawPWD6TYmDPVXtYmHcoudigFWNPwUvEb82THyjtPtNTP7yozBQEIcVr5OuIq4XIQlIG1HCug8h0ld8HlTzknnuxOJWv2ZTf3wQot1H4K663M39WIm9KtA1Qkx5YdTewC1r1%2FFRxnQ447RSdv1IfCSUxdLhdJOpfYKJFvHjoA4x8BucUUXBOJGnhD12%2BH8%2F0r9JrPJ3NBfTQ3O%2ByXssbQGqov%7Ctkp%3ABk9SR5aX24aJaA
"Panasonic ToughPad FZ-M1 MK3 I5 1.2GHz Win 10 8GB, 256GB Tablet LAN RJ45 4G GPS",815147.47,171567.09,Pre-Owned,https://www.ebay.com/itm/358766229460?_skw=laptop&itmmeta=01M146PSD6T21WY606D375SZ1K&hash=item53882237d4:g:jgsAAeSwHQVqQD2P&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCxH6JbZbygQBCKEfNA633hIbeLf8CTe61E%2BsZhKa%2FL7Dd%2B%2BaNsknHhDLgLd%2Bp3D49ygy05kZuVetKSihLXtafAuAIgoKiidWYN3p1M8UP4P%2B%2BXe%2FYyjMDPJeGttX0QjVQSgCrzBeX%2FNBlCWFDELFO3B%2Bmzonum9BF05Tt6mBqq46Xqgrh7ZEuJXFmOtnd5%2BAgyAiWynGrHG%2FpI9mc0vu4LEMBjZER3GFdr7yQjR7Is9w%3D%3D%7Ctkp%3ABk9SR5aX24aJaA
FAST CHEAP INTEL CORE i5 8TH GEN LAPTOP 8GB RAM 256GB SSD WINDOWS 11 TOP BRAND,643494.57,422932.83,Refurbished,https://www.ebay.com/itm/286496959975?_skw=laptop&itmmeta=01M146PSD6D501B4JYB4N5DP3V&hash=item42b48cade7:g:F-UAAOSwws5oANUt&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBV4%2F15HUpgBQXK%2B1QaSJmU2mLbHTVTz3Doa%2B1LEOff4oQbp0t8RjKLL2ydzxLpepQiToZJBxKG36mH9evdYv%2FycZeec9FiOB24a02y1oWLvZpeb4M2mwOZn67I%2BOrsImF4SXQh24JKimD2rAm1KwbdiLTRDCJbZ6U6Zl%2BrWBttOcX%2Ba0CwwANDAw4XE39P%2Fk0L10FAnQJcG8fL6ZnqYm7qPxim4%2BZdPBzUFjkNPo%2BLBQ%3D%3D%7Ctkp%3ABk9SR5aX24aJaA
Fast Dell Latitude 7390 Laptop 2in1 Quad i5-8350U 8GB RAM 256GB NVMe Windows 11,664945.82,424863.44,Refurbished,https://www.ebay.com/itm/198206288900?_skw=laptop&itmmeta=01M146PSD6HKB3QRSTD0WNHRJ8&hash=item2e2603f404:g:DqgAAeSw6YBpu~mw&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBFi%2F8nQIglvD--ygdDAoHSUYfvm4XstWr9PBnQNKn3Ps6FK3rQH6WIylrEJqWYkd4LzmDV42k%2BQuZW5RLS5IDSxR%2BM3V8yDrlNXMr7VoR9ZmkkJrsADXJttDJijJuxWmZQ8TM7CTQ%2FNOUhI9WW7mWIxo8o0ozRPPXU%2FACEdtI7ikuULitqQFrIW36pRHY%2Fxylak3DLGoNtbZGfjHxGz%2BT1El22f4mMsmXQXkRS5f1BS7BLg8qWSmbHWLt4rz9dT%2BCLbZ6G3vP4wyNiEvFQSNna%7Ctkp%3ABk9SR5aX24aJaA
Panasonic Toughbook CF-20 MK2 i5-7Y57 8GB 256GB LTE GPS Dual Battery Win11 Pro,1068272.21,171567.09,Pre-Owned,https://www.ebay.com/itm/358483586523?_skw=laptop&itmmeta=01M146PSD61VSSHGRVPJ6TCK3D&hash=item5377496ddb:g:1Q4AAeSwPL5p69zJ&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xClmsRkpOIwFfmqCaMKhh5SbwV9XND4VSNBpkFeGH45bJIZUHA5nRl97fXdOnUOAlmaPSAUGRxGs%2BbCqJ6Sx0Znzv%2B9J2fu7Lc4J93LZ4e0puZweQdhtzwGGm8MTVuKTCRwmG0g7sbHjyaVG7isLaLHxMYbvioCUyLGIg5J8WjcnYWj5bFviC09QP5Ir%2FB5xGjLjjSp8nx7IsnLmRApuWI0zD5GxxC7cz5qRxzbcWqssg%3D%3D%7Ctkp%3ABk9SR5iX24aJaA
Microsoft Surface Book Touch  -  Intel i7 16GB RAM 512GB SSD  Win11 Pro,982467.21,124417.25,Pre-Owned,https://www.ebay.com/itm/117004038225?_skw=laptop&itmmeta=01M146PSD6HS49HDKCDGXDN77D&hash=item1b3dfbf051:g:lbQAAeSwjBhpeLnJ&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDYueK%2FXbnWKA%2BUTan7UNdD8AiHrz0P6JHNaByk50hLT8r3qBW%2FQw7tAb9FFxkqoGW0orSAfNGuP5RCE9BEcVvigPhdwPHfcUBsfHdFjTO5G3ofnekFyv80NLHXyW6eXGTuFqnJfZARBrffWjwkqOkqyG%2Bn7xFZGyb01%2BkDzjW9WlSsjQJgdIOJviLZFkOObTxKNuFk9WxS4xCGVumlDQjsiTWa1f6JkPprtxS543UzzXhUXJy2BpFLuky0%2B14i0j83%2F99XzKAH4cg7NdkkZ3F%2F%7Ctkp%3ABk9SR5iX24aJaA
Lenovo ThinkPad x13 Gen 4 | i7 WUXGA | QWERTY | WARRANTY & INVOICE,204861434.35,220676.59,Pre-Owned,https://www.ebay.com/itm/168645735256?_skw=laptop&itmmeta=01M146PSD6ABWC1GYQ2QDQJXJJ&hash=item274411b358:g:LtcAAeSwUHNqKT1y&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDAOqODi9bxAk2me2xluMBPgHo4F%2BIgER%2BUWzKhBLvVxxd64R%2FPdf9oVe4dT5Bjn78hs9Xf9wzqrLPyjPLDGWSgW5VHZmX3D%2F%2BXFMIOjeM%2Bs7BveDyqLul34Pwve3Gx4a%2BQuswKmllE2YbWM7EG3%2F%2BGJReNdwCxbAfJZHtzmU%2FIoqi%2FtcSOHLAqXhWJLmHZvK8VBpIA%2BUSwbYglWpJAD6ykJRT0zjfg45CV6%2FKJ8efnIH4Sdmga%2FQ0yLdsK5py5s%2FnDczAufuKh4ZTeLGX6AMrK%7Ctkp%3ABk9SR5iX24aJaA
